24,51.5094845,-0.161092343,0.937951625,0.0100908224,-0.350313513
24.5,51.5094889,-0.161091443,1.54594054,-0.00536820449,-0.520011036
25,51.5094961,-0.161090659,0.966176747,-0.00681988504,-0.630890926
25.5,51.5095007,-0.161089998,1.5667453,-0.0343962155,-0.747317456
26,51.5095079,-0.161089263,0.927916771,-0.0071810728,-0.799732704
26.5,51.5095123,-0.161088587,1.54596547,-0.0248018158,-1.31558646
27,51.5095193,-0.161087928,0.909552731,-0.0133463829,-1.39182062
27.5,51.5095236,-0.161087419,1.53085662,-0.0449333405,-0.984428108
28,51.5095307,-0.161086928,0.937409596,-0.0352688645,-1.01991291
28.5,51.5095352,-0.161086531,1.53502641,-0.0345503294,-0.773873325
29,51.5095423,-0.161086151,0.961901658,-0.04390496,-1.05916557
29.5,51.5095468,-0.161085756,1.54777184,-0.0296941174,-0.719168822
30,51.5095539,-0.161085228,0.939893253,-0.012767181,-0.622701075
30.5,51.5095584,-0.161084647,1.56149068,-0.0169110094,-0.945694124
31,51.5095655,-0.161084064,0.924655417,-0.012322664,-0.46010925
31.5,51.5095699,-0.161083423,1.54404031,-0.00319639883,-0.321908638
32,51.5095768,-0.161082845,0.929146033,-0.0107943906,0.52669918
32.5,51.5095805,-0.161082152,1.35143687,-0.0208576744,-0.109297177
33,51.5095861,-0.161081608,0.431675934,-0.0169615202,-1.25154372
33.5,51.5095874,-0.161081158,0.871705403,-0.0208299874,-0.827671323
34,51.5095908,-0.161080632,-0.150505338,-0.00228364393,-0.371331735
34.5,51.5095905,-0.161079791,0.533476541,0.0675433132,14.9124234
35,51.509593,-0.161078488,-0.0700155465,0.137052239,29.9245803
35.5,51.5095927,-0.161076778,0.467345799,0.16737514,45.0982319
36,51.5095948,-0.161074953,-0.150327844,0.248257579,60.5830546
36.5,51.509594,-0.161072556,0.318591434,0.193001511,75.696562
37,51.5095955,-0.161070681,-0.258288737,0.29160981,90.2250475
37.5,51.5095943,-0.161067861,0.237330778,0.146894562,104.715674
38,51.5095953,-0.161066325,-0.391185626,0.326843849,118.901188
38.5,51.5095936,-0.161063705,0.13269675,0.057500767,133.173126
39,51.5095941,-0.161062984,-0.498316432,0.241190025,147.293474
39.5,51.509592,-0.161061033,0.0320623793,-0.035989041,163.188786
40,51.509592,-0.16106107,-0.499944335,0.103699239,178.688622
40.5,51.5095892,-0.161059781,-0.245639504,-0.0715296868,178.844827
41,51.5095875,-0.161060057,-1.018464,0.0930403752,178.759067
41.5,51.5095824,-0.161058798,-0.744443572,-0.0913544533,179.892529
42,51.5095785,-0.161059008,-1.53345355,0.0970785644,180.434892
42.5,51.5095719,-0.161057777,-1.01588925,-0.0842358839,179.702578
43,51.5095675,-0.161057931,-1.54777952,0.124365495,179.303305
43.5,51.5095608,-0.161056733,-0.908308586,-0.0996909385,179.80444
44,51.5095567,-0.161057121,-1.55335825,0.0816107231,179.89801
44.5,51.5095498,-0.161055975,-0.921604756,-0.104891589,180.244348
45,51.5095456,-0.161056086,-1.54152644,0.119164958,180.078651
45.5,51.5095387,-0.161054888,-0.929313588,-0.112419092,180.236326
46,51.5095346,-0.161055134,-1.62770594,0.100380222,180.529269
46.5,51.5095274,-0.161054219,-0.884181073,-0.134753947,180.476695
47,51.5095233,-0.161054787,-1.6171499,0.072155898,180.069533
47.5,51.5095161,-0.161053944,-0.893922862,-0.129224266,179.57188
48,51.5095122,-0.161054545,-1.62633211,0.0696437514,179.676487
48.5,51.509505,-0.161053518,-0.959599012,-0.107641229,180.068259
49,51.5095008,-0.161054063,-1.57211447,0.0740425903,180.197035
49.5,51.5094937,-0.161052973,-0.933273001,-0.070524859,178.964921
50,51.5094897,-0.161053338,-1.60196288,0.106000014,179.162711
50.5,51.5094827,-0.161052314,-0.901687204,-0.0847588392,178.771619
51,51.5094787,-0.161052769,-1.58265713,0.111602636,178.490921
51.5,51.5094717,-0.161051715,-0.88620494,-0.0918582015,178.925129
52,51.5094678,-0.16105203,-1.52856808,0.113433193,179.576514
52.5,51.5094611,-0.161050949,-0.940930762,-0.0907738149,179.606268
53,51.5094569,-0.161051373,-1.54877984,0.0892336623,180.246972
53.5,51.5094499,-0.16105038,-0.907452482,-0.0985909973,180.746465
54,51.5094458,-0.161050893,-1.67276247,0.0886704926,180.857738
54.5,51.5094384,-0.161049953,-0.859786967,-0.108512163,181.063585
55,51.5094347,-0.161050386,-1.66747242,0.102936186,180.483418
55.5,51.5094274,-0.161049275,-0.842559019,-0.0714526891,179.694501
56,51.5094234,-0.161049711,-1.61209459,0.101468492,178.908471
56.5,51.5094164,-0.161048662,-0.921518613,-0.0822506985,178.760608
57,51.5094123,-0.161049043,-1.55442449,0.108045248,178.367387
57.5,51.5094054,-0.161047945,-0.961206842,-0.0669090947,178.294943
58,51.5094011,-0.161048024,-1.54863027,0.163870111,176.987275
58.5,51.5093942,-0.161046822,-0.943613456,-0.0651131388,177.57909
59,51.50939,-0.161047187,-1.59251389,0.110237648,178.263863
59.5,51.509383,-0.161046152,-0.940446552,-0.0803453058,178.37532
60,51.5093787,-0.161046478,-1.55596776,0.111314963,179.186359
60.5,51.5093718,-0.161045559,-0.998933091,-0.104862332,179.70102
61,51.5093675,-0.161046198,-1.51425708,0.0764999703,179.416502
61.5,51.5093607,-0.161045565,-0.924869307,-0.136342788,180.27628
62,51.5093565,-0.161046341,-1.56440786,0.0668741907,180.571012
62.5,51.5093495,-0.161045584,-0.941822463,-0.104916425,179.99681
63,51.5093453,-0.161046304,-1.5566353,0.0621642184,180.855126
63.5,51.5093383,-0.161045573,-0.977797463,-0.107440458,180.653641
64,51.509334,-0.161046349,-1.54273295,0.06593885,180.633671
64.5,51.509327,-0.161045696,-0.909504002,-0.116230214,180.279326
65,51.5093229,-0.161046314,-1.60096498,0.101217265,179.296807
65.5,51.509316,-0.161045289,-0.886908759,-0.0584954917,179.16946
66,51.5093118,-0.161045556,-1.57630037,0.14406786,179.270239
66.5,51.5093048,-0.161044546,-0.947594622,-0.0787028647,179.945465
67,51.5093006,-0.161045012,-1.5416186,0.101240087,180.345714
67.5,51.5092937,-0.161044155,-0.896875585,-0.0970079645,180.22341
68,51.5092897,-0.161044668,-1.60961278,0.0983994217,180.401527
68.5,51.5092825,-0.161043847,-0.83325856,-0.0973657116,180.427199
69,51.5092788,-0.161044429,-1.64504332,0.095770558,180.044424
69.5,51.5092714,-0.161043599,-0.795202357,-0.0933501678,179.839934
70,51.5092678,-0.161044096,-1.7247359,0.103429568,179.670536
70.5,51.5092602,-0.161043203,-0.811390959,-0.0934351942,180.092877
71,51.5092565,-0.161043697,-1.69567527,0.10632861,179.520653
71.5,51.5092498,-0.16104291,-0.612869767,-0.108096642,179.529271
72,51.5092476,-0.161043397,-1.14274303,0.106108731,178.960802
72.5,51.5092431,-0.161042467,-0.0640403746,-0.0855784109,178.162386
73,51.5092434,-0.161042935,-0.738842318,0.103293368,178.069101
73.5,51.5092401,-0.161041735,0.306717841,-0.017460864,163.202498
74,51.5092414,-0.161041552,-0.736227409,0.221033453,148.098744
74.5,51.5092382,-0.1610396,0.382893299,0.0424365227,133.652823
75,51.5092399,-0.16103864,-0.662988846,0.339753983,118.627778
75.5,51.5092373,-0.161036193,0.460757812,0.203445007,103.27143
76,51.5092394,-0.161034412,-0.497156008,0.283051605,88.2365769
76.5,51.5092373,-0.161032323,0.552380815,0.205132516,74.2447155
77,51.50924,-0.161030737,-0.366418827,0.263996856,59.5953042
77.5,51.5092386,-0.161028719,0.650463141,0.10979594,44.6921283
78,51.5092416,-0.161027938,-0.2381551,0.244173696,29.9254503
78.5,51.5092404,-0.161026393,0.684336269,-0.0138360578,15.2351122
79,51.5092436,-0.161026566,-0.245681167,0.0822337361,0.764222014
79.5,51.5092433,-0.161025765,0.918705502,-0.0836707383,0.381806602
80,51.509248,-0.161026246,0.298043993,0.072929286,-0.219515229
80.5,51.5092499,-0.161025516,1.40619705,-0.0845218528,-0.125218348
81,51.5092569,-0.161026179,0.828585229,0.0540145913,-0.207243321
81.5,51.5092605,-0.161025675,1.70553237,-0.110669711,0.0136881641
82,51.5092681,-0.161026376,0.850745858,0.0629065983,0.320060189
82.5,51.509272,-0.161025849,1.66529429,-0.104709316,0.291918026
83,51.5092794,-0.161026397,0.873054429,0.0735895907,-0.270173528
83.5,51.5092834,-0.161025684,1.59328778,-0.0832653213,-0.232641332
84,51.5092906,-0.161026404,0.913416257,0.0526286365,0.192851264
84.5,51.5092947,-0.161025909,1.6579948,-0.114589483,0.0350890148
85,51.5093022,-0.161026481,0.871275487,0.0779853954,-0.142889938
85.5,51.5093061,-0.161025714,1.63279903,-0.067114762,0.118744757
86,51.5093135,-0.161026056,0.852398741,0.109134483,0.0600192444
86.5,51.5093173,-0.16102522,1.64951044,-0.067173798,-0.187771919
87,51.5093246,-0.1610257,0.826418299,0.0753101291,-1.25549082
87.5,51.5093285,-0.161025308,1.6354621,-0.130207319,-1.11227036
88,51.509336,-0.161026125,0.871551161,0.0480791868,-0.546913781
88.5,51.5093398,-0.161025723,1.6644306,-0.11850296,-0.114142151
89,51.5093474,-0.16102639,0.823850061,0.0671615479,-0.31995235
89.5,51.5093511,-0.161025856,1.700575,-0.105036855,0.0438523762
90,51.5093586,-0.161026303,0.811392796,0.102035554,0.820478531
90.5,51.5093623,-0.161025613,1.65421706,-0.0940796086,0.635297998
91,51.5093699,-0.161026118,0.833360988,0.0832058298,0.506720182
91.5,51.5093736,-0.161025556,1.65336342,-0.113466462,0.145658197
92,51.5093811,-0.161026094,0.790985448,0.0734815356,-0.408417726
92.5,51.5093846,-0.161025582,1.71218181,-0.112951391,-0.328343749
93,51.5093924,-0.161026215,0.736469184,0.0650511357,-0.568038151
93.5,51.5093957,-0.16102555,1.7837175,-0.0863913486,-0.44026257
94,51.5094039,-0.161025954,0.736011004,0.10703284,0.263083841
94.5,51.5094072,-0.161025148,1.77193613,-0.0704953193,0.846721749
95,51.5094152,-0.161025364,0.719167427,0.130935973,1.40870996
95.5,51.5094186,-0.161024559,1.78903309,-0.087517374,0.752518571
96,51.5094266,-0.161025092,0.709001996,0.0733271938,0.229739134
96.5,51.5094298,-0.16102429,1.80478115,-0.0713836435,0.388927006
97,51.5094379,-0.161024591,0.704098481,0.113946439,1.03118151
97.5,51.5094413,-0.161023735,1.79212526,-0.0717453163,1.1937728
98,51.5094493,-0.161024102,0.753644628,0.108988785,1.53480757
98.5,51.5094526,-0.161023211,1.73993014,-0.0606075773,1.76541788
99,51.5094604,-0.161023436,0.774558625,0.133747366,1.79161932
99.5,51.5094639,-0.161022358,1.70837305,-0.0356538734,1.54804295
100,51.5094716,-0.16102283,0.801632464,0.0835058171,0.555119827
100.5,51.5094752,-0.161022045,1.65626762,-0.0750646617,0.345190979
101,51.5094826,-0.16102269,0.877947125,0.0672669824,-0.0856912313
101.5,51.5094865,-0.161022029,1.60386039,-0.0831501155,0.208610895
102,51.5094938,-0.16102259,0.839137324,0.0948218473,0.163599264
102.5,51.5094976,-0.161022005,1.70986147,-0.100807875,-0.279395722
103,51.5095053,-0.161022424,0.81322632,0.122196121,-0.108703043
103.5,51.5095091,-0.161021815,1.65154217,-0.103098984,-0.923068054
104,51.5095165,-0.161022593,0.896834958,0.0571819328,-1.41356983
104.5,51.5095204,-0.161022128,1.58184256,-0.118275359,-1.68618849
105,51.5095275,-0.161022886,0.9391609,0.0569508299,-1.45879312
105.5,51.5095318,-0.161022433,1.56766712,-0.118151864,-1.75836575
106,51.5095388,-0.161023045,1.01794174,0.0761849224,-1.43449716
106.5,51.5095433,-0.161022381,1.52629567,-0.0908290488,-1.58320701
107,51.5095502,-0.161022868,0.964820243,0.0902040011,-0.776937849
107.5,51.5095544,-0.161022083,1.57587742,-0.0770752091,-0.874585638
108,51.5095616,-0.161022537,0.897087867,0.0907900633,-0.886465657
108.5,51.5095657,-0.16102184,1.65916948,-0.102575491,-1.99953588
109,51.5095731,-0.161022481,0.917513234,0.0685674338,-2.280265
109.5,51.5095771,-0.161021868,1.64034755,-0.0942950449,-2.04601658
110,51.5095845,-0.161022631,0.860408186,0.0470706235,-2.5426075
110.5,51.5095879,-0.161022127,1.45456443,-0.108747164,-2.50474549
111,51.5095937,-0.161022799,0.415447878,0.0702234818,-3.02276578
111.5,51.5095949,-0.161022208,0.830348342,-0.0843326097,-2.96122666
112,51.5095981,-0.161022831,-0.0916650571,0.0780453922,-2.61065924
112.5,51.5095976,-0.161021998,0.548696605,-0.01077924,12.579045
113,51.5096002,-0.161021679,-0.179293326,0.217274014,28.214325
113.5,51.5095993,-0.161019777,0.498115279,0.124253127,43.807405
114,51.5096016,-0.161018909,-0.229946166,0.28448259,59.9881223
114.5,51.5096004,-0.16101682,0.462415285,0.236642181,74.8023429
115,51.5096023,-0.161014875,-0.412440288,0.231257048,89.9282107
115.5,51.5096004,-0.161013295,0.352153693,0.253317379,104.533334
116,51.5096018,-0.161011469,-0.536600257,0.172355502,118.976088
116.5,51.5095992,-0.16101014,0.213250724,0.204502855,133.570974
117,51.5096002,-0.161008928,-0.648279696,0.126873106,148.56424
117.5,51.5095972,-0.161008189,0.183378792,0.0636561752,163.334367
118,51.5095981,-0.161007874,-0.688661451,0.0144975524,178.414648
118.5,51.5095944,-0.161007744,-0.0257986768,0.00904644008,178.827816
119,51.5095935,-0.161007612,-1.16078403,0.0230414416,179.094637
119.5,51.5095877,-0.161007312,-0.628414153,0.0431432923,178.567167
120,51.5095846,-0.161007134,-1.6672774,0.0321822348,178.278992
120.5,51.509577,-0.161006987,-0.847995541,-0.000202896389,179.054881
121,51.5095733,-0.161007047,-1.72139055,-0.00476747543,179.190873
121.5,51.5095656,-0.161006821,-0.776874447,0.0211502223,179.334636
122,51.5095621,-0.161006689,-1.70244955,0.0187619323,179.695482
122.5,51.5095546,-0.16100651,-0.829963079,0.00332041317,180.563105
123,51.5095508,-0.161006624,-1.66369934,-0.0279354531,181.515937
123.5,51.5095433,-0.16100672,-0.857684917,-0.0234525124,181.234511
124,51.5095395,-0.16100686,-1.65532315,-0.0182237838,181.750022
124.5,51.5095321,-0.161007019,-0.846794979,-0.0368138484,182.028744
125,51.5095283,-0.16100736,-1.67297329,-0.0452115158,181.935277
125.5,51.5095208,-0.161007468,-0.841678267,-0.021572098,181.307129
126,51.509517,-0.161007481,-1.653704,0.00891983477,180.406742
126.5,51.5095096,-0.161007245,-0.83552386,0.0320749868,179.18979
127,51.5095059,-0.161007148,-1.64619037,0.0152530652,178.751264
127.5,51.5094986,-0.161006988,-0.836430882,0.0166489165,178.122238
128,51.5094947,-0.161006956,-1.59995616,4.73389367e-05,178.431362
128.5,51.5094875,-0.16100673,-0.890234021,0.0185228437,178.863903
129,51.5094835,-0.161006606,-1.66449008,0.00864291509,179.495701
129.5,51.5094761,-0.161006581,-0.818699909,-0.0213450381,180.269259
130,51.5094723,-0.161006646,-1.65150361,-0.0128443922,180.396511
130.5,51.5094649,-0.16100662,-0.898338906,-0.0139295772,180.189089
131,51.5094609,-0.161006685,-1.62711354,-0.0126199469,180.161901
131.5,51.5094537,-0.161006719,-0.858233808,-0.0217154771,180.236185
132,51.5094497,-0.161006758,-1.64648222,-0.00313747312,179.944279
132.5,51.5094424,-0.161006593,-0.868633802,0.0143641113,179.532459
133,51.5094385,-0.16100636,-1.70589548,0.03472311,178.958424
133.5,51.5094308,-0.161005919,-0.784002352,0.0393453186,179.354475
134,51.5094272,-0.161005535,-1.73524815,0.0532508937,179.592616
134.5,51.5094196,-0.161005134,-0.801055277,0.0400086881,179.466188
135,51.509416,-0.161004887,-1.66571951,0.0320474903,179.741513
135.5,51.5094084,-0.161004764,-0.791984831,-0.0085197347,180.345526
136,51.5094048,-0.161004767,-1.68903655,-0.00356780932,181.19658
136.5,51.5093972,-0.161004651,-0.81602852,0.0120064657,180.216504
137,51.5093936,-0.161004495,-1.74249824,0.0273951943,179.938476
137.5,51.5093859,-0.161004248,-0.748464305,0.0185495942,179.956048
138,51.5093826,-0.16100412,-1.70962494,0.0168456362,180.134548
138.5,51.5093749,-0.16100386,-0.734866781,0.022316372,179.853837
139,51.5093716,-0.161003641,-1.73132266,0.0344858586,179.804413
139.5,51.5093639,-0.161003374,-0.776055459,0.0206525927,179.895033
140,51.5093604,-0.161003137,-1.72580893,0.0331526623,180.182787
140.5,51.5093526,-0.161002853,-0.737411398,0.0217599833,180.465134
141,51.5093493,-0.161002653,-1.75817633,0.0376388729,179.870487
141.5,51.5093416,-0.161002588,-0.73223315,-0.0119310302,180.036391
142,51.5093381,-0.161002643,-1.71699577,-0.000581471664,179.802197
142.5,51.5093304,-0.161002481,-0.770211472,0.0107703151,179.67792
143,51.5093271,-0.161002482,-1.76890656,0.000687015574,179.939204
143.5,51.5093192,-0.161002489,-0.697118923,-0.0189134881,180.576406
144,51.509316,-0.161002552,-1.72749121,-0.000764114884,180.769749
144.5,51.5093082,-0.16100248,-0.774764775,0.00480626177,180.189059
145,51.5093047,-0.161002361,-1.71750155,0.0331278394,179.317363
145.5,51.5092971,-0.161002214,-0.803198762,0.000512374177,179.448433
146,51.5092933,-0.161002043,-1.70359676,0.027426847,180.07487
146.5,51.5092857,-0.161001998,-0.826957094,-0.00818035605,179.560855
147,51.5092821,-0.16100191,-1.6733612,0.0199754767,179.546215
147.5,51.5092744,-0.161001711,-0.863083079,0.00659290909,179.98719
148,51.5092706,-0.161001487,-1.67589545,0.0344604666,180.20742
148.5,51.509263,-0.161001301,-0.868304851,0.0120069467,179.843163
149,51.509259,-0.161001191,-1.66483869,0.0219407137,179.942182
149.5,51.5092523,-0.161001028,-0.707073697,0.00614035633,180.113048
150,51.5092497,-0.161000943,-1.1182243,0.0153473079,180.15296
150.5,51.5092454,-0.161000922,-0.162969377,-0.0196641293,180.395865
151,51.5092452,-0.161001133,-0.580853349,-0.0285604997,180.511209
151.5,51.5092427,-0.161001046,0.0801292091,0.0451611579,165.40789
152,51.5092429,-0.161000209,-0.444615406,0.127393682,150.873047
152.5,51.5092409,-0.160999244,0.0732822009,0.169265245,136.294554
153,51.5092413,-0.16099775,-0.391140007,0.194765918,122.048203
153.5,51.5092397,-0.160996127,0.187032045,0.22418458,106.46849
154,51.5092407,-0.160994474,-0.264107725,0.233846331,91.2117568
154.5,51.5092396,-0.160992791,0.314353808,0.283600131,75.6947004
155,51.5092412,-0.160990809,-0.143006755,0.178884572,60.6624937
155.5,51.5092407,-0.160989501,0.401340425,0.174472832,45.1777689
156,51.5092426,-0.160988512,0.0187630786,0.161868377,30.8010739
156.5,51.5092426,-0.160987546,0.414640405,0.0311429577,15.9779548
157,51.5092446,-0.160987425,0.0144733852,0.028037745,0.47729095
157.5,51.5092454,-0.160987252,0.67906988,-0.0394287201,0.491113547
158,51.5092491,-0.160987535,0.489470657,0.000414743558,0.433128852
158.5,51.5092518,-0.160987491,1.3049859,-0.0540780281,-0.0473337091
159,51.5092583,-0.160987768,0.915578955,0.00685842864,-0.00494799776
159.5,51.5092623,-0.16098758,1.62350794,-0.0246939723,0.846981157
160,51.5092695,-0.160987809,0.955229435,0.0110593759,1.11516329
160.5,51.5092738,-0.16098758,1.59240677,-0.02852325,0.784556677
161,51.509281,-0.160987641,0.928807748,0.0339423324,0.281144691
161.5,51.5092851,-0.160987317,1.55970368,-0.0109920828,0.335209521
162,51.5092921,-0.160987334,0.916938632,0.0457835717,0.69945433
162.5,51.5092963,-0.160986977,1.6283475,-0.010337994,0.395247471
163,51.5093036,-0.160987157,0.879289112,0.0145589915,0.164582236
163.5,51.5093073,-0.160986902,1.68049038,-0.0131713814,0.419051161
164,51.5093149,-0.160987095,0.799647428,0.0158743595,0.491887816
164.5,51.5093187,-0.160986919,1.6632689,-0.0261005812,1.05707349
165,51.5093261,-0.160987085,0.879166016,0.0254751088,1.33070035
165.5,51.5093301,-0.160986848,1.69400868,-0.0168634704,1.60146095
166,51.5093377,-0.160986881,0.812699431,0.0438158364,1.90383996
166.5,51.5093413,-0.160986616,1.7595444,-0.0182466209,1.60396892
167,51.5093491,-0.16098663,0.752683617,0.0407544845,1.36963782
167.5,51.5093525,-0.16098638,1.72113231,-0.0179873911,1.05787986
168,51.5093602,-0.160986445,0.81377702,0.0371357542,1.44546178
168.5,51.5093639,-0.160986275,1.65823273,-0.0320061896,1.25724305
169,51.5093715,-0.160986544,0.821638436,-0.00477396341,0.197122895
169.5,51.5093751,-0.160986452,1.69258566,-0.0387006704,0.0974932577
170,51.5093827,-0.160986663,0.766987898,0.0123940505,-0.370509508
170.5,51.5093861,-0.16098654,1.7385468,-0.036123065,-0.338585296
171,51.5093939,-0.160986706,0.771280148,0.0208704322,-0.320063601
171.5,51.5093974,-0.16098658,1.63264896,-0.0352902686,-0.366507444
172,51.5094048,-0.160986775,0.852771344,0.0198608372,0.0317170235
172.5,51.5094088,-0.160986594,1.61906052,-0.0223446769,0.257577212
173,51.5094159,-0.160986598,0.921732046,0.0516397136,0.568155643
173.5,51.5094202,-0.160986323,1.52578428,-0.0129463747,1.18559244
174,51.509427,-0.160986353,0.982203957,0.0391542473,1.08680799
174.5,51.5094314,-0.160986011,1.52668105,-0.00769501272,0.937483932
175,51.5094382,-0.160986158,0.974395159,0.0160076181,0.498837097
175.5,51.5094426,-0.160986036,1.46557803,-0.0349600734,0.7472202
176,51.5094493,-0.160986028,1.05584189,0.0527094646,0.897338378
176.5,51.5094542,-0.160985778,1.42403178,-0.0288673347,0.659203838
177,51.5094604,-0.160985868,1.1374807,0.0352513332,0.456434381
177.5,51.5094655,-0.160985441,1.35769888,0.00718784842,0.879515889
178,51.5094716,-0.160985394,1.19044995,0.052881392,0.453319296
178.5,51.509477,-0.160984988,1.29168485,-0.00872806323,-0.20709278
179,51.5094827,-0.160984945,1.16917494,0.0577269387,-0.461797271
179.5,51.5094879,-0.160984564,1.2965744,-0.00301187333,-0.476415825
180,51.5094939,-0.160984709,1.18219952,0.0314584539,-0.617915605
180.5,51.5094992,-0.160984442,1.25449063,-0.0185388535,-0.607516589
181,51.5095049,-0.160984577,1.22533119,0.0337010869,-0.613473889
181.5,51.5095103,-0.160984402,1.27332377,-0.0392265677,-1.06726337
182,51.5095161,-0.160984622,1.24167661,0.0211966763,-0.943946291
182.5,51.5095217,-0.160984466,1.22392342,-0.0341550598,-0.767995879
183,51.5095271,-0.160984522,1.33757398,0.0411735754,-0.810451623
183.5,51.5095332,-0.160984256,1.14243197,-0.0224748088,-1.12983538
184,51.5095382,-0.160984455,1.31751917,0.0184803733,-1.20109889
184.5,51.5095441,-0.160984222,1.0963295,-0.0214134627,-1.22316333
185,51.5095492,-0.160984484,1.35070671,0.00764573501,-1.27929853
185.5,51.5095553,-0.160984525,1.17882772,-0.0640961749,-1.00003065
186,51.5095606,-0.160984829,1.30547438,0.00603902323,-0.796013338
186.5,51.5095665,-0.160984657,1.15477578,-0.0342850004,-1.08818561
187,51.5095716,-0.16098487,1.30060638,0.0102391703,-1.6736657
187.5,51.5095776,-0.160984735,1.19241348,-0.0313327438,-0.903574405
188,51.509583,-0.160984908,1.34515888,0.0296475225,-0.287384655
188.5,51.5095884,-0.160984703,0.952655475,-0.0249161102,0.087502616
189,51.509592,-0.160984851,0.850768199,0.0316313239,0.542155613
189.5,51.5095951,-0.160984709,0.438317825,-0.0314489324,1.3293729
190,51.5095966,-0.160985014,0.268247522,0.00315508952,2.1623327
190.5,51.509598,-0.160984668,0.212806502,0.0362763885,16.5225118
191,51.5095991,-0.160983956,0.168562695,0.121671516,31.0286313
191.5,51.5095997,-0.160982823,0.21659454,0.181276233,45.4594729
192,51.5096006,-0.160981336,0.101576385,0.246673893,60.7763201
192.5,51.509601,-0.160979454,0.112799664,0.217321118,75.7568555
193,51.5096014,-0.160977821,0.00236632741,0.244954006,90.6353601
193.5,51.5096011,-0.160976118,-0.0456960337,0.255313078,105.79926
194,51.5096007,-0.160974122,-0.146124082,0.16120513,120.932377
194.5,51.5096,-0.16097308,-0.170208251,0.25403377,135.25684
195,51.5095992,-0.160971435,-0.195682818,0.0506675706,149.64886
195.5,51.5095982,-0.16097109,-0.251035346,0.168675434,164.077968
196,51.5095971,-0.160970193,-0.258074755,-0.0675597378,178.55893
196.5,51.5095953,-0.16097063,-0.497378265,0.0861153506,177.937562
197,51.5095926,-0.160969965,-0.760587564,-0.0562398833,178.052083
